Dialogue_ID,Utterance,true_emotion,Predicted_Emotion,window_size
109,"You know, ever since I was little, I've been able to pick up quarters with my toes.",joy,surprise,1
109,"Good for you.  Uh, quarters or rolls of quarters?",joy,surprise,1
109,"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",anger,disgust,1
109,That's OK.,neutral,surprise,1
109,"Oh, are you sure?",surprise,joy,1
109,"Because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",anger,neutral,1
109,We can't do that.,neutral,disgust,1
109,What? What can't you do?,surprise,neutral,1
110,She really said that?,surprise,surprise,1
110,"Well, I added the 'exactly like me' part...",neutral,neutral,1
110,"But she said she's looking for someone, and someone is gonna be there tonight.",neutral,surprise,1
110,'Tonight' tonight?,surprise,joy,1
110,"Well, I think it's perfect.",joy,joy,1
110,"Y'know, it's just gonna be the two of us, she spent all day taking care of my monkey...",neutral,joy,1
110,I can't remember the last time I got a girl to take care of my monkey.,sadness,joy,1
110,"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",joy,disgust,1
110,"Hey, y'know what you should do? You should take her back to the 1890's, when that phrase was last used.",disgust,surprise,1
111,"Car's waiting downstairs, I just wanted to drop off these copies of my book for your friends. Anything you want from Lisbon?",neutral,surprise,1
111,"No, just knowing you're gonna be there is enough.",neutral,anger,1
111,"Alright, well, be good, I love you.",joy,neutral,1
111,You kissed my best Ross! ...Or something to that effect.,anger,joy,1
111,"O-kay. Look, it, it was stupid.",sadness,joy,1
111,Really stupid.,anger,anger,1
111,Really stupid.,sadness,neutral,1
111,And I don't even know how it happened.,sadness,disgust,1
111,"I'm sorry, honey, I promise it will never happen again.",sadness,disgust,1
111,Are we okay now?,fear,sadness,1
111,Yeah. No. No...,anger,sadness,1
111,"Ah, the forbidden love of a man and his door.",neutral,sadness,1
111,"Shh. He did it. He told her off, and not just about the kiss, about everything.",neutral,disgust,1
111,You're kidding.,surprise,surprise,1
111,"No, no. He said ""When are you gonna grow up and start being a mom?""",neutral,surprise,1
112,Oh there it is.,neutral,joy,1
112,That’s not your regular dry cleaners.,neutral,neutral,1
112,"I know, but that creep that I went on that date with goes to there so I have to find a new one.",disgust,neutral,1
112,"I also have to find a new video store, a new bank, a new adult bookstore, a new grocery store",disgust,neutral,1
112,What?!,surprise,fear,1
112,A new grocery store.,neutral,neutral,1
112,The universe said I was going to meet a nice guy and that’s what they gave me?,anger,surprise,1
112,When I get up there I’m going to kick some ass.,anger,surprise,1
112,"Don’t worry Phoebe, you’re gonna meet someone. If I can meet a great guy, so can you.",neutral,disgust,1
112,"Yeah, we both can. And we both will.",neutral,anger,1
112,"Oh, you didn’t have to come in with me.",neutral,joy,1
112,Are you kidding? This is where they get out stains! Okay? This is like,joy,joy,1
112,"Oh, excuse me! I think you dropped s… Wow!",surprise,neutral,1
112,What?,surprise,anger,1
112,"I’m sorry, it’s just that you’re so incredibly beautiful.",surprise,surprise,1
112,"Oh yeah well, I’m sorry about that too, but what are you going to do?",neutral,surprise,1
112,"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",joy,joy,1
112,A little.   Now you’re talking.,neutral,neutral,1
112,Would you like to go out and have a cup of coffee?,neutral,joy,1
112,I-I-I’d love to. Let me just tell my friend.,joy,joy,1
112,"Ooh, an ink stain! Hey, can I watch how you get this out?",joy,joy,1
112,She must’ve left.,neutral,joy,1
113,Monica! Stop throwing it so hard! We're on the same team!,anger,joy,1
113,Four hours? You guys have been doing this for four hours?,surprise,surprise,1
113,That's right baby.,joy,neutral,1
113,"All right, let me in.",neutral,joy,1
113,No-no! Don't do it! Don't!,fear,neutral,1
113,What?,surprise,surprise,1
113,He's a dropper!,anger,surprise,1
113,"Oh yeah, that's right!",anger,surprise,1
113,I'm not a dropper!,anger,neutral,1
113,"It's really a uh-uh three person game, y'know?",neutral,neutral,1
113,It's throwing and catching!,anger,anger,1
113,All right.,neutral,surprise,1
113,Oh! Oh! That's so hard.,surprise,joy,1
113,"Whoa-whoa you guys, it's not a cat!",anger,fear,1
113,Oh my—Oh good God!,surprise,fear,1
113,"I give up you guys, I don't know what I'm going to do with this thing!",anger,surprise,1
113,"Baking it didn't help, huh?",neutral,disgust,1
114,"All right, well the place was closed. I’ll just copy it later.",neutral,surprise,1
114,"Or not. Uh, Rach, why don’t you just move in with me?",neutral,surprise,1
114,"Whoa! Whoa! Whoa, Joey!",surprise,surprise,1
114,"No-no-no-no-no-no-no-no… It’s okay, I mean I—look Rach, I know I scared you off with that whole Naked Thursday’s thing, but we don’t have to do that!",neutral,surprise,1
114,"Well, it would be easier to move just right across the hall. Wait a minute, unless you’re thinking about Naked Wednesday’s.",neutral,neutral,1
114,"Thursday’s clearly not good for ya, pick a day!",joy,neutral,1
115,"So that’s two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",joy,joy,1
115,"Just admit it Chandler, you have no backhand.",neutral,neutral,1
115,"Excuse me little one, I have a very solid backhand.",anger,anger,1
115,Shielding your face and shrieking like a girl... is not a backhand.,disgust,neutral,1
115,I was shrieking... like a Marine.,neutral,joy,1
115,All right here. Watch me execute the three ‘P’s of championship play. Power.  Precision.  and penache.,neutral,joy,1
116,She's not much of a phone person.,neutral,anger,1
116,"Yeah, so, uh, so, uh, what's the deal with this father guy, I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?",neutral,neutral,1
116,"Hey, Knick fan, am I interested in your views on fatherhood? Uh, no.",anger,neutral,1
116,"Ok, look, maybe I should just go.",neutral,surprise,1
116,Maybe you should.,anger,surprise,1
116,"Good luck, and uh, take care, huh?",sadness,neutral,1
116,You know what the Celtics problem is? They let the players run the team.,neutral,surprise,1
116,"Oh, that is so not true.",neutral,disgust,1
116,"Oh, it is.",neutral,neutral,1
116,It isn't.,neutral,neutral,1
116,It is.,neutral,neutral,1
116,Isn't!,anger,disgust,1
117,"Okay ladies, that ends today’s class, and let’s remember, let’s be safe out there.",neutral,fear,1
117,It’s a great class.,joy,fear,1
117,Thanks.,neutral,neutral,1
117,"Yeah, yeah, I was watching.",neutral,joy,1
117,"Umm, hey, a couple of questions though.",neutral,neutral,1
117,"Umm, about that-that-that last move where the woman tripped you and then pinned you to the floor, what-what-what-what would you do next?",fear,neutral,1
117,"Well, she would take her keys and try to jam them",neutral,neutral,1
117,No. No-no. No. What would,anger,neutral,1
117,Who? Me the attacker?,surprise,surprise,1
118,"I’m sorry Chandler, y’know you are such a sweet guy and I, I don’t want to hurt you.",sadness,sadness,1
118,"Oh, I wish there was something I can do to make you feel better.",sadness,sadness,1
118,No-no—Really?!,surprise,surprise,1
118,Of course!,joy,surprise,1
118,"Well, it just hurts so bad. I uh",sadness,neutral,1
118,"Ohh, I’m sorry.",sadness,neutral,1
118,Well maybe there is one thing you can do.,neutral,surprise,1
118,What?! Anything! Anything!,joy,sadness,1
118,"Well, I umm, I mean this is just off the top of my head now, umm but I have this friend.",neutral,sadness,1
118,"This actor friend and he would kill me if he thought I was doing this umm, but umm would it be possible for him to get an audition for your movie say on Thursday?",fear,sadness,1
118,Absolutely! But you-you would really feel better about me rejecting you if your actor friend can audition for my movie?,surprise,surprise,1
118,"Well, the heart wants what it wants. I’ll see you later.",neutral,surprise,1
119,"Okay, I got that. I’ll escape over there. I’ll come back over here. All right, come on",neutral,surprise,1
119,"Hey, you guys. Listen, I’m sorry that I was hogging the game before——Oh my God! Your friends have some unfortunate initials!",sadness,surprise,1
119,They’re all Chandler.,neutral,disgust,1
119,Chandler sucks! He couldn’t have gotten this good!,surprise,sadness,1
119,I did.  But it came at a price.,neutral,disgust,1
119,But Ben is coming over tonight and he can’t see this.,fear,disgust,1
119,"Oh come on, by age seven kids have already seen orgies.  Was it just me?!",surprise,neutral,1
120,Sure!,joy,neutral,1
120,"Okay, I was thinking we should have a beautiful guest room, right?",neutral,neutral,1
120,With a mahogany sleigh bed and bedside tables with flowers on them all the time!,joy,surprise,1
120,And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!,joy,neutral,1
120,"Okay, whatever, I really haven’t thought about it that much.",neutral,joy,1
120,"Well, I like that idea.",joy,joy,1
120,Obviously!,joy,joy,1
120,"I was thinking maybe-maybe-maybe it could be a game room, y’know?",neutral,joy,1
120,"I mean you can buy old arcade games like uh, like",neutral,neutral,1
120,No.,disgust,neutral,1
120,"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",joy,surprise,1
120,"Oh, I’m sorry. Of course I mean that. Interesting idea, umm, talk about it, but no.",disgust,joy,1
120,"So, that’s it?",surprise,joy,1
120,I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.,neutral,neutral,1
120,Which is why,neutral,neutral,1
120,What do you have against the beautiful guest room?,anger,neutral,1
120,"I don’t have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!",anger,neutral,1
120,Are you mocking me?,anger,neutral,1
120,"No, I’m not mocking you,  or you beautiful guest room.",neutral,neutral,1
121,"Y'know, I love doing crossword puzzles with you honey!",joy,joy,1
121,"Aww, me too. Now let's finish this and go to bed.",joy,joy,1
121,"Okay! There's only one left, three letter word, not dog but",neutral,neutral,1
121,Cat.,neutral,joy,1
121,Yes! You are so smart!  I love you.,joy,joy,1
121,I love you too.,joy,joy,1
122,"I never sucked, I actually didn't want you to know how good I was!",neutral,joy,1
122,Why?,surprise,surprise,1
122,I don't know.,neutral,neutral,1
122,This is so great! Now we can enter into doubles tournaments!,joy,neutral,1
122,That's,neutral,joy,1
123,"Hey. Okay, I gave him another chance, but Tim has",neutral,anger,1
123,But,neutral,surprise,1
123,"No! No-no! He is totally incompetent. I called the chef who recommended him to me. He said, ""Ha-ha! Gotcha!""",disgust,surprise,1
123,"Okay. Okay, but you can’t fire him today.",neutral,disgust,1
123,Why not?!,anger,disgust,1
123,Because I’m dumping him today.,neutral,anger,1
123,What?! You said he was sweet!,surprise,fear,1
123,He,neutral,anger,1
123,Just don’t pick up your phone.,neutral,anger,1
123,"Then he comes over!  ""I’m so worried about you."" Uck! Be a man!",disgust,anger,1
123,What? So now I’m not allowed to fire him?,surprise,neutral,1
123,"You can’t fire him and dump him the same day, he’ll kill himself.",sadness,neutral,1
123,"Okay well then, I’ll fire him today and you go out with him for another week.",neutral,disgust,1
123,"Are you kidding?! Another week with that sip, I’ll kill",disgust,anger,1
123,"Okay well, then we’ll both do it today and he’ll just have to deal with it!",neutral,anger,1
123,Okay. But the question is who’s gonna go first. ‘Cause whoever goes second is the bitch.,sadness,surprise,1
124,This is the final boarding call for Flight 664 to Yemen.,neutral,neutral,1
124,"Well, I-I guess I gotta go.",sadness,sadness,1
124,"Oh, my Bing-a-ling. I’ll wait for you. Do you even know how long you’re going to be gone?",sadness,sadness,1
124,"Well, just until we find an energy source to replace fuel.",neutral,neutral,1
124,"Oh. Well, I’ll right you everyday.  15 Yemen Road, Yemen.",neutral,neutral,1
124,"Okay, good-bye. Good-bye.",sadness,neutral,1
124,Chandler?,neutral,neutral,1
124,No!,anger,anger,1
124,Chandler!,surprise,surprise,1
124,Janice!,surprise,surprise,1
124,There you are!,surprise,joy,1
124,There you are!,surprise,joy,1
124,"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",sadness,sadness,1
124,No! No! I wanna see you take-off.,neutral,joy,1
124,"Well, I then guess I’m going to Yemen! I’m going to Yemen!  When we get to Yemen, can I stay with you?",joy,joy,1
125,Hi!,joy,surprise,1
125,Hey.,neutral,sadness,1
125,"Hey—Ooh, how’s Hilda? Is she working out?",neutral,surprise,1
125,"Ohh, my new assistant is working out, yes.",neutral,neutral,1
125,Was she happy you gave her the job?,neutral,anger,1
125,"Oh, my-my new assistant was very happy that I hired my new assistant.",neutral,sadness,1
125,Hello?,neutral,sadness,1
125,Oh hey!,surprise,sadness,1
125,"Can you, can you hang on a second?",neutral,sadness,1
125,It’s the producers over at Mac and C.H.E.E.S.E.,neutral,anger,1
125,can you excuse me for a minute?,neutral,joy,1
125,"Hey, funny you should call.",joy,neutral,1
125,I was just looking over next week’s script.,neutral,neutral,1
125,Canceled?!,surprise,joy,1
125,Like they’re taking it off the air?,surprise,joy,1
125,Ohh.,neutral,joy,1
125,"All right, see you Monday.",neutral,neutral,1
125,We’re not even shootin’ them anymore?!!,surprise,joy,1
125,"All right, bye!",anger,neutral,1
125,They canceled Mac and C.H.E.E.S.E!,anger,neutral,1
125,Sorry.,sadness,neutral,1
125,I’m sorry Joey.,sadness,neutral,1
125,Why would they do that?! It was a good show right?!,surprise,neutral,1
126,It’s so secluded up here.,neutral,neutral,1
126,I know. I like it up here.,joy,anger,1
126,I feel like we’re the only two people in the world.  Oops. Sorry.,joy,joy,1
126,What’s the matter honey? Did you see a little mouse?,neutral,joy,1
126,"No-no! Big bear! Big bear outside! I think I-I—would you—actually, would you go check on that?",fear,neutral,1
126,"Honey, we don’t have any bears here.",neutral,joy,1
126,"Well, okay. Would-would you get me a",neutral,joy,1
126,Okay. I’ll be right back.,neutral,joy,1
126,Okay.  What?! What are you doing here?!,surprise,fear,1
126,What are,neutral,fear,1
126,I came with Paul!,anger,fear,1
126,"Yeah, I recognize the ankles!",neutral,neutral,1
126,Get up!,anger,neutral,1
126,Here you go honey!,joy,surprise,1
126,Ahh. Thank you!,joy,surprise,1
126,Diet Coke,neutral,neutral,1
127,What the hell was that?!,anger,neutral,1
127,A lesson in the importance of unagi.,neutral,neutral,1
127,"Ohh,",neutral,fear,1
127,"Perhaps. Now I’m curious, at what point during those girlish screams would you have begun to",neutral,anger,1
127,"All right, so we weren’t",neutral,neutral,1
127,"I’m sorry I had to take such drastic measures to make my point, but I—look, I just want you guys to be safe.",neutral,surprise,1
128,What are you doing?,neutral,fear,1
128,I’m leaning. This is where I lean.,neutral,surprise,1
128,Okay. (Goes over and fluffs up the pillows on the couch.,neutral,surprise,1
128,Brenda a bee!,fear,disgust,1
128,What?,surprise,sadness,1
128,Yes! It’s flown into your blouse and you’d better undo your buttons lest it sting you!,anger,neutral,1
128,I think I know what’s going on here.,disgust,neutral,1
128,You do?,neutral,neutral,1
128,"Look, I know it must be hard that your wife is a lesbian, but it’s wrong. You’re married.",disgust,surprise,1
128,I totally understand.  Can I,neutral,surprise,1
129,"All right, let's do it!",joy,neutral,1
129,"No, no, no. What was that?",surprise,joy,1
129,"I know, it was the best I could get out of them.",neutral,joy,1
129,"Well, people!",sadness,joy,1
129,"People, people, people.",neutral,neutral,1
129,"Let's try it again, and this time let's watch everybody watch Joey.",neutral,joy,1
129,Show 'em how it's done.,neutral,disgust,1
129,Count it off.,neutral,neutral,1
130,So what did he decide? Does your Uncle Nathan get an invite or not?,neutral,neutral,1
130,"Ohh, God, nobody likes him, and he’s so cheap, he’d never fly to London in a million years.",disgust,neutral,1
130,"Yeah, invite him?",neutral,neutral,1
130,"Hey, did I do these neat enough?",neutral,disgust,1
130,"Yeah, they’re fine.",neutral,disgust,1
130,Yeah?,joy,neutral,1
130,"If anyone asks, we’ll just say Ben addressed them.  Oh! So you invited Rachel then?",surprise,neutral,1
130,Sure. Why not?,neutral,neutral,1
130,Really?,surprise,neutral,1
130,Yeah?,neutral,surprise,1
130,I don’t think I’d be comfortable with any of my old lovers there.,sadness,neutral,1
130,"Wait-wait-wait, do you, do you think, maybe we shouldn’t invite her?",fear,surprise,1
130,"Oh, no-no, y’know I absolutely adore Rachel it’s just that, well it might be a awkward for you.",sadness,neutral,1
130,But it’s absolutely your decision.,neutral,sadness,1
130,More tea?,neutral,fear,1
130,Yeah sure.,neutral,neutral,1
130,Earl Grey?,neutral,neutral,1
130,"Huh? Yeah, fine, invite whoever you want.",neutral,neutral,1
131,Hi.,neutral,surprise,1
131,Hey!,joy,neutral,1
131,Hey! So how was the doctor?,neutral,fear,1
131,"Oh, everything went great.",joy,neutral,1
131,Good.,neutral,joy,1
131,"Oh hey, show them the picture of your uterus.",neutral,joy,1
131,Oh.,joy,joy,1
131,I don’t see the baby. Where is it?,neutral,neutral,1
131,"Oh no, I know I couldn’t see it either at first, but it’s right umm…  Ross, I lost it again.",joy,disgust,1
132,Could you help me with something?,neutral,anger,1
132,The patient I’m looking for has a broken leg and is in a wheelchair.,neutral,fear,1
132,"And umm, he’s like early to mid-thirties, very attractive.",neutral,anger,1
132,I think I know who you’re talking about.,neutral,fear,1
132,"Oh yay! Great! Okay, what room number is he in?",joy,joy,1
132,"I’m sorry, that information is restricted to hospital staff",neutral,neutral,1
132,"Uh, she’s with me.  Dr. Drake Remoray.",neutral,neutral,1
132,Dr. Drake who?,neutral,joy,1
132,Remoray. It’s Portuguese. We need that information. I’m a doctor.,neutral,neutral,1
132,A doctor at this hospital?,surprise,disgust,1
132,Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?,anger,neutral,1
132,Hands.,neutral,neutral,1
132,Hands!,neutral,neutral,1
132,It is absolutely essential that you tell me what room the man my assistant described is staying in.,neutral,neutral,1
132,"He’s a patient of mine, I’ve been treating him for years!",neutral,joy,1
132,He’s in room 816.,neutral,neutral,1
132,"816, thank you!",joy,joy,1
132,Thank you.,neutral,surprise,1
132,And what is his name?,neutral,neutral,1
132,No!,surprise,fear,1
133,Hi!,joy,neutral,1
133,Hi!,joy,joy,1
133,Rachel was just helping me out. My head got all sunburned.,neutral,joy,1
133,Awww.,joy,joy,1
133,Thanks a million.,joy,neutral,1
133,"Oh, you’re welcome a million.",joy,neutral,1
133,"Okay, I’ll see you in our room.",neutral,surprise,1
133,Yeah.,neutral,neutral,1
133,Oh my God.,surprise,neutral,1
133,I know.,neutral,surprise,1
133,"Okay, I gotta go.",neutral,sadness,1
133,Whoa! What?! Why?!,surprise,surprise,1
133,"Well, I-I gotta go break up with Bonnie.",sadness,fear,1
133,Here?! Now?!,surprise,fear,1
133,"Well, yeah.",neutral,neutral,1
133,"I can’t-I can’t stay here all night, and if I go in there she’s-she’s gonna wanna... do stuff.",fear,neutral,1
134,What happened?,surprise,surprise,1
134,"He’s not gonna make it, he’s stuck in Chicago.",sadness,disgust,1
134,"Ohh, man! Chicago, is sooo lucky!",joy,sadness,1
134,"Stupid, useless Canadian money!",anger,sadness,1
135,"Rachel, one of your customers seems to have left his billfold. A Joshua Bergen.",neutral,joy,1
135,Really?,surprise,joy,1
135,Will you call him?,neutral,neutral,1
135,Yes!,joy,neutral,1
135,I will!,joy,surprise,1
135,Absolutely!,joy,joy,1
136,Oh my God! That is so good!,joy,joy,1
137,"I’m full, and yet I know if I stop eating this, I’ll regret it.",neutral,neutral,1
137,Hey!,neutral,neutral,1
137,Hey!,neutral,joy,1
137,What do you got there?,neutral,neutral,1
137,"Oh it’s umm, it’s tofu cake. Do you want some?",neutral,surprise,1
137,What are you doing tonight?,neutral,surprise,1
137,Huh? Uh,neutral,surprise,1
137,Dude! Dude!,surprise,surprise,1
137,"Oh!  Sorry. Uh, I’ve got those plans with Phoebe, why?",neutral,surprise,1
137,"Oh really? Uh, Monica said she had a date at 9:00.",surprise,surprise,1
137,What?! Tonight?!,surprise,anger,1
137,That’s what Monica said.,neutral,anger,1
137,After she gave me that big speech?!,surprise,anger,1
137,She goes and makes a date with a guy on the same night she has plans with me?,anger,disgust,1
137,I think she’s trying to pull a fast one on Big Daddy!,anger,neutral,1
138,"Okay, is this lamp in the same place?",neutral,neutral,1
138,Who cares? I repel women.,disgust,neutral,1
138,No-no-no-no-no-no-no-no!!! You can't come in here! R-r-r-r-Ross is naked.,surprise,fear,1
138,What?!,surprise,surprise,1
139,It’s yours!,neutral,surprise,1
139,"Yeah well, I’m-I’m a slut.",sadness,surprise,1
139,Me too.,neutral,joy,1
139,Hi Jill!,joy,neutral,1
139,Hey!,joy,neutral,1
139,Hi .,neutral,disgust,1
139,Rachel.,neutral,neutral,1
139,"Rachel! Well, you-you’re not at home, you’re-you’re-you’re right here.",surprise,joy,1
139,"Yeah I know, and I bet you thought it would be weird. But it’s not!",joy,neutral,1
139,"Okay. So well I’ll umm,  I’ll have her home by midnight.",neutral,neutral,1
140,That part was perfect for me! I can't believe I didn't get it!,anger,joy,1
140,"I'm sorry, man.",sadness,neutral,1
140,"Hey, y'know what you should do?",neutral,neutral,1
140,You should make something happen for yourself.,neutral,sadness,1
140,"Y'know, like-like write a play.",neutral,neutral,1
140,Write a movie!,joy,joy,1
140,Huh?,neutral,joy,1
140,"I mean, what about those",neutral,neutral,1
140,"Come on Ross be realistic, y'know? If I did write something, what are the chances I could get those guys to star in it?",sadness,joy,1
140,"Wait a second, I could star in it!",joy,surprise,1
140,Or that.,neutral,neutral,1
140,I can't write!,anger,neutral,1
140,"Y'know I mean I-I-I'm an actor, I don't have the discipline that takes, y'know?",sadness,surprise,1
140,I can't do it.,sadness,neutral,1
140,I'll help you.,neutral,neutral,1
140,"Yeah, I'll make up a schedule and make sure you stick to it.",neutral,fear,1
140,"And plus, it'll give me something to do.",neutral,neutral,1
141,"Soo, ah, Eric, what kind of photography do ya do?",neutral,joy,1
141,"Oh, mostly fashion, so there may be models here from time to time, I hope that’s cool.",neutral,surprise,1
141,"Yes, that is cool. Because I have models here y'know......never.",neutral,neutral,1
141,"Oh, yeah, during the summer, I spend most weekends at my sister’s beach house, which you are welcome to use by the way.",neutral,joy,1
141,"Although, I should probably tell you, she’s a porn star.",neutral,neutral,1
142,"Well, listen I ah, still have one more person to ah meet, but unless it turns out to be your sister, I think you’re chances are pretty good.",neutral,neutral,1
142,All right.,neutral,neutral,1
143,"As bad as that went, I actually enjoyed myself. I think that I’m going to apologize for all of the stupid things I do.",neutral,disgust,1
143,Why don’t you just stop doing stupid things? Then you wouldn’t have to apologize.,neutral,disgust,1
143,I would really love it if I could do both.,neutral,joy,1
143,"All right, I…I have to ask.",sadness,disgust,1
143,What?,neutral,neutral,1
143,Are you gonna break up with me if I get fat again?,fear,surprise,1
143,What?!,surprise,surprise,1
143,"Well, you broke up with Julie Grath! How much weight could she have gained?",anger,fear,1
143,A hundred and forty-five pounds.,disgust,surprise,1
144,"Yes, yes it is. It’s uh…  Every time on the lips! Why?! Why on lips?!",anger,anger,1
144,"Here’s Frannie. Hmm, won’t she be happy to see me?",joy,anger,1
144,"Now wait a minute, you be nice! All right? I didn’t bring you here so you can ambush her.",anger,surprise,1
144,Frannie was the one who found your,neutral,neutral,1
144,That bitch!,anger,anger,1
144,Monica! What,surprise,anger,1
144,Am I doing here? Why? Surprised to see me? Ross brought me. How do you like that?!,anger,sadness,1
144,"Hi Frannie, congratulations.",neutral,surprise,1
144,"You invite my brother, you invite my whole family, and not me?!",anger,surprise,1
144,Why?!,surprise,neutral,1
144,What—Why wouldn’t you want me at your wedding?,anger,neutral,1
144,What could I have possibly done?!,anger,disgust,1
144,Stuart!,anger,surprise,1
144,I believe you know my husband.,neutral,anger,1
144,So it’s really a question of,neutral,anger,1
145,Hey ladies! What are you in here for?,neutral,fear,1
145,"Hey Chandler, what are you doing here?",surprise,joy,1
145,"Gary, I'm here to report a crime.",neutral,joy,1
145,Yeah?,surprise,neutral,1
145,It is a crime that you and I don't spend more time together.,neutral,fear,1
145,What's up?,neutral,neutral,1
145,"Well, I heard that you thinking about asking Phoebe to move in with you and I thought maybe, we should have a talk.",neutral,neutral,1
145,"Man to uh, me.",neutral,surprise,1
145,Sure. Okay.,neutral,joy,1
145,"Uh, are you crazy? Are you insane? If you live with Phoebe, you two are gonna be y'know, live-living together!",surprise,fear,1
145,"Yeah, I-I considered that. I just know it would make me happy.",neutral,joy,1
145,You mean scared.,neutral,neutral,1
145,"No, I mean happy.",neutral,neutral,1
146,"Hey! Oh listen, I was just clearing some space for your stuff.",joy,surprise,1
146,"Oh thanks, but listen, I was just at Monica’s and she and Chandler had a big fight and they’re not moving in.",sadness,sadness,1
146,"What do you mean, they’re not moving in? They-they’re still moving in right?",surprise,anger,1
146,"No-no, they just had a big blowout over what to do with my room.",neutral,joy,1
146,What?! Over a stupid room!,surprise,joy,1
146,"Yeah, I feel kinda bad for them, but I’m also really psyched ‘cause I don’t have to move in here!",joy,neutral,1
146,"Oh no, yeah no, that part’s great!",joy,sadness,1
147,Shut-out!!,surprise,joy,1
147,"Where are you guys going? Come on, one more game!",surprise,joy,1
147,"Uh, it's 2:30 in the morning!",sadness,joy,1
147,"Yeah, get out!",anger,neutral,1
147,You guys are always hanging out in my apartment!,anger,anger,1
147,"Come on, I'll only use my left hand, huh?",anger,anger,1
147,"Come on, wussies!",anger,joy,1
147,"All right, ok, I gotta go.",neutral,anger,1
147,"I'm going,  and I'm gone.",neutral,neutral,1
147,One more game?,neutral,neutral,1
147,Oh yeah!,joy,joy,1
148,I’m sorry.,sadness,sadness,1
149,Ohhh. Don’t go.,sadness,sadness,1
149,"No, I-I-I gotta go.",sadness,sadness,1
149,No. No! No! No!,sadness,fear,1
150,"Honey, honey, people are looking.",sadness,surprise,1
150,I don’t care!  I don’t care!!,anger,sadness,1
150,"Yeah, um, I’m, I’m leaving now.",sadness,neutral,1
150,You can’t leave! I have your shoe!,sadness,neutral,1
150,Good-bye Chandler Bing.,sadness,anger,1
150,Rachel has those in burgendy.,neutral,neutral,1
151,"Oh, ew!",disgust,neutral,1
151,What?,neutral,disgust,1
151,Yeah I know what I wanted to ask you.,neutral,neutral,1
151,"Um, can you roll your tongue?",neutral,neutral,1
152,"Because I can, and my Mom couldn’t, and I thought y'know, I figured that was something I got from our Dad.",neutral,neutral,1
152,"What, wait, you mean like this?",neutral,joy,1
152,"Yeah, yeah. You can do it to.",surprise,surprise,1
152,Your not doing it.,neutral,neutral,1
152,"Oh right, yeah okay, my Mom could, and I can’t. We don’t have that....",neutral,anger,1
153,Where there is no fear of commitment.,neutral,neutral,1
153,Do we have any... Do we have any thoughts here?,neutral,neutral,1
153,"Well, I've never been through the tunnel myself, 'cause as I understand it, you're not allowed to go through with more than one girl in the car, right.",neutral,neutral,1
153,"But, it seems to me it's pretty much like anything else, you know, face your fear.",neutral,neutral,1
153,"It have a fear of heights, you go to the top of the building!",fear,fear,1
153,If you're afraid of bugs.....get a bug.,neutral,neutral,1
153,Right.,neutral,neutral,1
153,"In this case, you have a fear of commitment, so I say you go in there and be the most committed guy there ever was.",neutral,surprise,1
153,"Amazingly, that makes sense.",joy,surprise,1
153,You think?,neutral,surprise,1
153,"Oh, yeah. Go for it man, jump off the high dive, stare down the barrel of the gun, pee into the wind!",joy,joy,1
153,"Yeah, Joe, I assure you if I'm staring down the barrel of a gun, I'm pretty much peeing every which way.",fear,neutral,1
154,Hey!  Hey!,joy,neutral,1
154,Hi!,joy,surprise,1
154,Hi! Look! I got our pictures developed from Rockefeller Center.,joy,joy,1
154,"Oh great! Hey-hey Joey, do you want to check out pictures of me and Mona ice skating?",joy,joy,1
154,"Oh uh, ordinarily I would love too, but I am just swamped right now.",neutral,neutral,1
154,Hey where-where are the pictures that creepy pretzel vendor took of us together?,neutral,joy,1
154,"Oh yeah, probably at the end.  Oh my God! He only took pictures of my breasts!",surprise,surprise,1
154,I’m missin’ picture time?!,joy,joy,1
154,Y’know she has a face Ross!,anger,joy,1
154,"Okay. Okay, here’s a good one of us.",joy,neutral,1
154,Wow!,joy,neutral,1
154,That is a good one!,joy,neutral,1
154,"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",joy,joy,1
154,"Y’know, every year I say I’m gonna send out holiday cards and I never do it.",neutral,joy,1
154,"Do you wanna, do you wanna send this one out together?",neutral,joy,1
154,Together? Like-like to people?,surprise,joy,1
154,"Yeah, y’know. Happy holidays from Mona and Ross. It’ll be cute, okay?",joy,neutral,1
154,Okay.,joy,disgust,1
154,"Oh, I gotta get to work. So call me later?",neutral,surprise,1
154,"Uh sure, sure.",neutral,surprise,1
154,Bye guys.,neutral,joy,1
